"ID";NAME;TRADEDATE;OPEN;HIGH;LOW;CLOSE;VALUE;DURATION;YIELD
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-03-19;3402,6;3402,6;3402,6;3402,6;34531469181;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-03-20;3416,71;3416,71;3416,71;3416,71;42412581711;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-03-21;3443,82;3443,82;3443,82;3443,82;45162819672,7;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-03-22;3408,63;3408,63;3408,63;3408,63;37215174124,95;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-03-23;3408,28;3408,28;3408,28;3408,28;40364094707,65;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-03-26;3341,65;3341,65;3341,65;3341,65;39513731033,9;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-03-27;3373,94;3373,94;3373,94;3373,94;33896290326,55;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-03-28;3354,15;3354,15;3354,15;3354,15;33572493217,7;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-03-29;3392,01;3392,01;3392,01;3392,01;33139009787,75;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-03-30;3386,59;3386,59;3386,59;3386,59;10538701967,05;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-04-02;3365,2;3365,2;3365,2;3365,2;24731128865;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-04-03;3375,95;3375,95;3375,95;3375,95;33010239570,8;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-04-04;3378,56;3378,56;3378,56;3378,56;34553316436,65;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-04-05;3424,27;3424,27;3424,27;3424,27;37766035317,4;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-04-06;3401,87;3401,87;3401,87;3401,87;35834906513,9;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-04-09;3118,01;3118,01;3118,01;3118,01;150203660779,8;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-04-10;3241,61;3241,61;3241,61;3241,61;124043231720,5;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-04-11;3269,03;3269,03;3269,03;3269,03;97592338300,16;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-04-12;3295,72;3295,72;3295,72;3295,72;71314150699,85;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-04-13;3243,69;3243,69;3243,69;3243,69;65417234616,35;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-04-16;3196,74;3196,74;3196,74;3196,74;72616341729,95;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-04-17;3267,6;3267,6;3267,6;3267,6;66798295131,65;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-04-18;3342,61;3342,61;3342,61;3342,61;76806200849,35;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-04-19;3326,29;3326,29;3326,29;3326,29;59470439803;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-04-20;3329,44;3329,44;3329,44;3329,44;32907921168,5;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-04-23;3356,78;3356,78;3356,78;3356,78;63447445889,8;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-04-24;3360,92;3360,92;3360,92;3360,92;46142806068,55;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-04-25;3360,52;3360,52;3360,52;3360,52;40777232639,25;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-04-26;3409,01;3409,01;3409,01;3409,01;45975451683,8;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-04-27;3432,08;3432,08;3432,08;3432,08;45539771826,25;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-04-28;3425,84;3425,84;3425,84;3425,84;6207773410,3;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-04-30;3440,33;3440,33;3440,33;3440,33;25312081262,6;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-05-02;3441,53;3441,53;3441,53;3441,53;32611287966,65;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-05-03;3393,26;3393,26;3393,26;3393,26;44005292615,25;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-05-04;3416,24;3416,24;3416,24;3416,24;29134920375,1;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-05-07;3427,65;3427,65;3427,65;3427,65;23341193347,25;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-05-08;3434,92;3434,92;3434,92;3434,92;35537935401,95;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-05-10;3452,22;3452,22;3452,22;3452,22;44521731188,95;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-05-11;3500,49;3500,49;3500,49;3500,49;41316398081,4;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-05-14;3521,44;3521,44;3521,44;3521,44;31886758140,45;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-05-15;3490,68;3490,68;3490,68;3490,68;44743693214,45;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-05-16;3492,71;3492,71;3492,71;3492,71;49050292350,1;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-05-17;3470,49;3470,49;3470,49;3470,49;36187090415,6;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-05-18;3475,61;3475,61;3475,61;3475,61;36608467154,75;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-05-21;3484,11;3484,11;3484,11;3484,11;28823716151,85;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-05-22;3475,51;3475,51;3475,51;3475,51;28572359334,3;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-05-23;3428,75;3428,75;3428,75;3428,75;32222355533,6;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-05-24;3426,42;3426,42;3426,42;3426,42;30395213376,35;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-05-25;3445,18;3445,18;3445,18;3445,18;36013728553,55;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-05-28;3452,56;3452,56;3452,56;3452,56;15944786959,7;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-05-29;3432,72;3432,72;3432,72;3432,72;32005810850,8;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-05-30;3432,12;3432,12;3432,12;3432,12;38894742708;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-05-31;3441,38;3441,38;3441,38;3441,38;72455908825,05;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-06-01;3436,16;3436,16;3436,16;3436,16;30992079661,7;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-06-04;3478,53;3478,53;3478,53;3478,53;26747618650,4;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-06-05;3470,43;3470,43;3470,43;3470,43;38666583161,95;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-06-06;3466,26;3466,26;3466,26;3466,26;28878723214,5;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-06-07;3467,39;3467,39;3467,39;3467,39;26158374455,1;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-06-08;3396,39;3396,39;3396,39;3396,39;45882925500,8;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-06-09;3416,75;3416,75;3416,75;3416,75;3836924404,85;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-06-11;3402,78;3402,78;3402,78;3402,78;18541264496,4;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-06-13;3401,27;3401,27;3401,27;3401,27;34112296130,4;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-06-14;3375,43;3375,43;3375,43;3375,43;30274715000,95;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-06-15;3351,54;3351,54;3351,54;3351,54;54972383231,15;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-06-18;3332,96;3332,96;3332,96;3332,96;35216571494,25;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-06-19;3334,28;3334,28;3334,28;3334,28;41548383291,5;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-06-20;3386,59;3386,59;3386,59;3386,59;41441731500,85;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-06-21;3371,09;3371,09;3371,09;3371,09;42440145101,7;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-06-22;3377,2;3377,2;3377,2;3377,2;46540089991,95;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-06-25;3385,93;3385,93;3385,93;3385,93;32559955746,75;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-06-26;3377,42;3377,42;3377,42;3377,42;27829118842,8;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-06-27;3411,59;3411,59;3411,59;3411,59;38166031297,4;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-06-28;3406,53;3406,53;3406,53;3406,53;32903511208,45;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-06-29;3478,67;3478,67;3478,67;3478,67;43129452213,65;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-07-02;3514,45;3514,45;3514,45;3514,45;37968961508,75;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-07-03;3487,69;3487,69;3487,69;3487,69;26549298775,4;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-07-04;3491,34;3491,34;3491,34;3491,34;18501372052,4;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-07-05;3563,9;3563,9;3563,9;3563,9;38556456313,55;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-07-06;3569,56;3569,56;3569,56;3569,56;34371043039,4;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-07-09;3611,85;3611,85;3611,85;3611,85;32654928782,5;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-07-10;3615,25;3615,25;3615,25;3615,25;36236043236,3;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-07-11;3570,89;3570,89;3570,89;3570,89;38450820046,25;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-07-12;3555,33;3555,33;3555,33;3555,33;31609016309,4;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-07-13;3592,65;3592,65;3592,65;3592,65;29276526176,95;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-07-16;3585,15;3585,15;3585,15;3585,15;31527048877,5;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-07-17;3550,63;3550,63;3550,63;3550,63;35884307790,15;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-07-18;3557,86;3557,86;3557,86;3557,86;35900582680,2;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-07-19;3518,59;3518,59;3518,59;3518,59;45942372515,75;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-07-20;3485,33;3485,33;3485,33;3485,33;48323944671,95;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-07-23;3506,15;3506,15;3506,15;3506,15;27733235485,05;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-07-24;3532,59;3532,59;3532,59;3532,59;27847775733,15;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-07-25;3539,63;3539,63;3539,63;3539,63;35315719811,8;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-07-26;3555,49;3555,49;3555,49;3555,49;33130073214,65;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-07-27;3554,95;3554,95;3554,95;3554,95;26609287255,7;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-07-30;3559,6;3559,6;3559,6;3559,6;27128795640,15;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-07-31;3598,97;3598,97;3598,97;3598,97;35119566813,6;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-08-01;3589,77;3589,77;3589,77;3589,77;26333344432,2;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-08-02;3558,72;3558,72;3558,72;3558,72;31837651496,05;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-08-03;3563,12;3563,12;3563,12;3563,12;36301662533,85;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-08-06;3566,05;3566,05;3566,05;3566,05;29078761048,2;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-08-07;3585,14;3585,14;3585,14;3585,14;33124676608,05;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-08-08;3555,4;3555,4;3555,4;3555,4;55919027604,6;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-08-09;3581,09;3581,09;3581,09;3581,09;65707960045,15;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-08-10;3531,24;3531,24;3531,24;3531,24;56410587159,85;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-08-13;3550,82;3550,82;3550,82;3550,82;49841536275,35;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-08-14;3546,58;3546,58;3546,58;3546,58;41415038567;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-08-15;3522,11;3522,11;3522,11;3522,11;41308786642,15;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-08-16;3512,72;3512,72;3512,72;3512,72;27784927408,8;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-08-17;3503,45;3503,45;3503,45;3503,45;24700335707,35;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-08-20;3530,43;3530,43;3530,43;3530,43;24020335121,9;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-08-21;3560,37;3560,37;3560,37;3560,37;26067709370,5;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-08-22;3568,61;3568,61;3568,61;3568,61;33523925784,7;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-08-23;3511,09;3511,09;3511,09;3511,09;50146168725,7;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-08-24;3541,73;3541,73;3541,73;3541,73;45117580019,6;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-08-27;3593,26;3593,26;3593,26;3593,26;25560687145,6;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-08-28;3598,46;3598,46;3598,46;3598,46;28140874688,95;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-08-29;3648,43;3648,43;3648,43;3648,43;29417341669,7;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-08-30;3621,21;3621,21;3621,21;3621,21;34634950998,3;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-08-31;3644,4;3644,4;3644,4;3644,4;36711421797,95;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-09-03;3644,76;3644,76;3644,76;3644,76;16984179920,15;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-09-04;3629,69;3629,69;3629,69;3629,69;26425382774,3;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-09-05;3606,31;3606,31;3606,31;3606,31;26141343284,75;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-09-06;3605,95;3605,95;3605,95;3605,95;29646878635,8;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-09-07;3607,77;3607,77;3607,77;3607,77;32670059994,8;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-09-10;3629,57;3629,57;3629,57;3629,57;34514794888,75;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-09-11;3628,54;3628,54;3628,54;3628,54;44050812075,4;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-09-12;3636,99;3636,99;3636,99;3636,99;40218912051,75;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-09-13;3662,93;3662,93;3662,93;3662,93;58935651831,75;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-09-14;3667,5;3667,5;3667,5;3667,5;42263120465,8;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-09-17;3688,46;3688,46;3688,46;3688,46;33667666268,15;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-09-18;3733,26;3733,26;3733,26;3733,26;42138828795,4;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-09-19;3736,11;3736,11;3736,11;3736,11;41072771599,1;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-09-20;3730,63;3730,63;3730,63;3730,63;78554783175;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-09-21;3770,89;3770,89;3770,89;3770,89;67062419017,9;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-09-24;3778,68;3778,68;3778,68;3778,68;38325790113;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-09-25;3800,78;3800,78;3800,78;3800,78;41597933304,5;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-09-26;3774,45;3774,45;3774,45;3774,45;37184779240,25;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-09-27;3847,97;3847,97;3847,97;3847,97;60380653372,2;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-09-28;3862,51;3862,51;3862,51;3862,51;52113681518,5;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-10-01;3857,61;3857,61;3857,61;3857,61;34671183344,15;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-10-02;3822,47;3822,47;3822,47;3822,47;36790896437,95;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-10-03;3891,46;3891,46;3891,46;3891,46;49917202576,65;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-10-04;3846,39;3846,39;3846,39;3846,39;49410547714,7;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-10-05;3824,35;3824,35;3824,35;3824,35;43668542924,55;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-10-08;3837,79;3837,79;3837,79;3837,79;35427421796,8;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-10-09;3823,63;3823,63;3823,63;3823,63;43434513039,35;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-10-10;3782,73;3782,73;3782,73;3782,73;42298071426,4;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-10-11;3713,9;3713,9;3713,9;3713,9;60349852497,3;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-10-12;3776,73;3776,73;3776,73;3776,73;36002700221,05;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-10-15;3754,77;3754,77;3754,77;3754,77;28076383834,6;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-10-16;3799,11;3799,11;3799,11;3799,11;33705253285,95;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-10-17;3790,95;3790,95;3790,95;3790,95;35869645218,35;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-10-18;3739,39;3739,39;3739,39;3739,39;30817151092,6;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-10-19;3686,21;3686,21;3686,21;3686,21;47863126338,5;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-10-22;3629,25;3629,25;3629,25;3629,25;44652064472,25;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-10-23;3624,56;3624,56;3624,56;3624,56;53010855002,75;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-10-24;3673,16;3673,16;3673,16;3673,16;79163935268,3;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-10-25;3665,45;3665,45;3665,45;3665,45;46534534438,85;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-10-26;3605,13;3605,13;3605,13;3605,13;42187140361,4;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-10-29;3642,61;3642,61;3642,61;3642,61;30789249078,85;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-10-30;3615,76;3615,76;3615,76;3615,76;33102965088,75;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-10-31;3698,66;3698,66;3698,66;3698,66;40437425487,25;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-11-01;3709,06;3709,06;3709,06;3709,06;40437475898,29;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-11-02;3738,34;3738,34;3738,34;3738,34;39957908798,29;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-11-06;3792,35;3792,35;3792,35;3792,35;37900124821,92;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-11-07;3844,28;3844,28;3844,28;3844,28;48898088238,17;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-11-08;3833,71;3833,71;3833,71;3833,71;43655024418,31;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-11-09;3778,46;3778,46;3778,46;3778,46;48419017315,02;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-11-12;3763,27;3763,27;3763,27;3763,27;34152730435,67;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-11-13;3733,6;3733,6;3733,6;3733,6;44330355763,27;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-11-14;3739,34;3739,34;3739,34;3739,34;49144655064,91;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-11-15;3743,84;3743,84;3743,84;3743,84;35634350265,21;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-11-16;3730,04;3730,04;3730,04;3730,04;33948529950,51;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-11-19;3731,78;3731,78;3731,78;3731,78;30717170181,28;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-11-20;3681,19;3681,19;3681,19;3681,19;36964348122,34;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-11-21;3706,93;3706,93;3706,93;3706,93;34730902207,04;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-11-22;3725,1;3725,1;3725,1;3725,1;26314234412,39;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-11-23;3683,35;3683,35;3683,35;3683,35;34432642081,07;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-11-26;3629,16;3629,16;3629,16;3629,16;54332953137,49;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-11-27;3676,65;3676,65;3676,65;3676,65;42285635154,99;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-11-28;3743,32;3743,32;3743,32;3743,32;45897758220,81;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-11-29;3770,74;3770,74;3770,74;3770,74;50814138744,71;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-11-30;3761,21;3761,21;3761,21;3761,21;59489968338,58;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-12-03;3840,5;3840,5;3840,5;3840,5;52441577467,91;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-12-04;3843,94;3843,94;3843,94;3843,94;40442645881,95;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-12-05;3847,36;3847,36;3847,36;3847,36;33933154753,17;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-12-06;3795,06;3795,06;3795,06;3795,06;39963838271,96;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-12-07;3824,92;3824,92;3824,92;3824,92;42554020341,66;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-12-10;3770,73;3770,73;3770,73;3770,73;33390001202,59;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-12-11;3766,67;3766,67;3766,67;3766,67;35151485620,76;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-12-12;3729,05;3729,05;3729,05;3729,05;34084868145,78;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-12-13;3741,87;3741,87;3741,87;3741,87;32206789537,67;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-12-14;3721,72;3721,72;3721,72;3721,72;31496104016,47;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-12-17;3713,21;3713,21;3713,21;3713,21;29749112530,91;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-12-18;3699,3;3699,3;3699,3;3699,3;44721501606,76;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-12-19;3712,34;3712,34;3712,34;3712,34;36660622593,19;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-12-20;3718,02;3718,02;3718,02;3718,02;48124567941,39;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-12-21;3709;3709;3709;3709;44325417891,75;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-12-24;3669,65;3669,65;3669,65;3669,65;19330544475,89;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-12-25;3620,44;3620,44;3620,44;3620,44;18561229587,99;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-12-26;3648,87;3648,87;3648,87;3648,87;14946480535,08;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-12-27;3678,83;3678,83;3678,83;3678,83;28111243381;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-12-28;3727,34;3727,34;3727,34;3727,34;23673897498,04;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2018-12-29;3744,45;3744,45;3744,45;3744,45;5558291495,72;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2019-01-03;3754,36;3754,36;3754,36;3754,36;23065788705,38;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2019-01-04;3803,2;3803,2;3803,2;3803,2;19959820960;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2019-01-08;3785,96;3785,96;3785,96;3785,96;26939659761,23;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2019-01-09;3824,68;3824,68;3824,68;3824,68;36438416186,18;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2019-01-10;3857,18;3857,18;3857,18;3857,18;34451721994,77;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2019-01-11;3873,51;3873,51;3873,51;3873,51;36424668132,7;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2019-01-14;3866,69;3866,69;3866,69;3866,69;25155039996,14;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2019-01-15;3865,74;3865,74;3865,74;3865,74;33635616939,37;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2019-01-16;3857,9;3857,9;3857,9;3857,9;32907264249,55;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2019-01-17;3878,56;3878,56;3878,56;3878,56;37213378397,92;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2019-01-18;3919,71;3919,71;3919,71;3919,71;40343793500,91;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2019-01-21;3911,22;3911,22;3911,22;3911,22;27619025346,04;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2019-01-22;3911,98;3911,98;3911,98;3911,98;33716589105,72;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2019-01-23;3948,05;3948,05;3948,05;3948,05;39470414561,07;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2019-01-24;3934,13;3934,13;3934,13;3934,13;49338802888,25;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2019-01-25;3958,73;3958,73;3958,73;3958,73;36810095274,85;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2019-01-28;3924,78;3924,78;3924,78;3924,78;33484046714,86;;
