"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"07.08.2020","44,8","44,7","44,9","44,5","824,50K","0,90%"
"06.08.2020","44,4","44,3","44,5","43,9","666,30K","0,91%"
"05.08.2020","44,0","44,3","44,4","44,0","1,23M","-0,45%"
"04.08.2020","44,2","44,1","44,3","43,9","1,06M","0,45%"
"03.08.2020","44,0","44,7","45,5","43,6","1,33M","0,23%"
"31.07.2020","43,9","43,3","44,0","43,2","935,00K","1,39%"
"30.07.2020","43,3","42,8","43,9","42,8","923,60K","1,41%"
"29.07.2020","42,7","42,8","43,0","42,3","497,50K","0,23%"
"28.07.2020","42,6","42,2","42,8","42,1","601,00K","1,43%"
"27.07.2020","42,0","42,2","42,2","41,6","607,60K","0,00%"
"24.07.2020","42,0","42,3","42,3","41,6","1,02M","-1,18%"
"23.07.2020","42,5","42,0","42,6","42,0","578,70K","0,71%"
"22.07.2020","42,2","42,4","42,4","41,7","777,50K","0,48%"
"21.07.2020","42,0","42,2","42,4","42,0","602,50K","0,00%"
"20.07.2020","42,0","42,1","42,1","41,5","742,50K","0,24%"
"17.07.2020","41,9","41,8","42,0","41,5","439,20K","1,21%"
"16.07.2020","41,4","41,0","41,6","41,0","553,10K","-0,24%"
"15.07.2020","41,5","41,5","41,8","41,0","682,70K","1,47%"
"14.07.2020","40,9","41,1","41,1","40,3","1,01M","-1,45%"
"13.07.2020","41,5","41,1","41,5","40,7","691,20K","1,97%"
"10.07.2020","40,7","40,4","40,7","40,4","510,40K","0,99%"
"09.07.2020","40,3","40,8","40,9","40,1","566,40K","-0,98%"
"08.07.2020","40,7","41,1","41,1","40,6","693,80K","-1,21%"
"07.07.2020","41,2","41,4","41,5","40,9","826,70K","-0,24%"
"06.07.2020","41,3","40,7","41,5","40,6","940,70K","2,48%"
"03.07.2020","40,3","40,4","40,9","39,6","1,67M","0,75%"
"02.07.2020","40,0","39,6","40,3","39,1","1,16M","1,01%"
"30.06.2020","39,6","39,3","39,6","38,4","683,00K","2,59%"
"29.06.2020","38,6","38,2","38,7","37,5","658,10K","0,78%"
"26.06.2020","38,3","38,1","38,8","38,1","589,70K","0,52%"
"25.06.2020","38,1","39,2","39,2","37,9","1,53M","-2,56%"
"23.06.2020","39,1","39,3","39,3","38,9","449,40K","0,77%"
"22.06.2020","38,8","39,6","39,6","38,6","586,30K","-99,01%"
"19.06.2020","3.936,0","3.941,0","3.956,0","3.923,0","4,56K","9.940,82%"
"18.06.2020","39,2","39,2","39,6","38,8","398,00K","-0,25%"
"17.06.2020","39,3","39,2","39,7","39,2","534,70K","0,26%"
"16.06.2020","39,2","38,5","39,7","38,3","627,10K","2,89%"
"15.06.2020","38,1","38,6","38,6","36,8","1,17M","-1,55%"
"11.06.2020","38,7","39,9","39,9","38,7","915,30K","-2,03%"
"10.06.2020","39,5","39,6","40,0","39,5","597,60K","-0,25%"
"09.06.2020","39,6","39,5","40,0","39,5","467,30K","0,51%"
"08.06.2020","39,4","39,4","39,9","39,0","765,20K","0,25%"
"05.06.2020","39,3","39,1","39,7","38,7","712,10K","1,03%"
"04.06.2020","38,9","38,5","39,0","38,1","506,90K","1,04%"
"03.06.2020","38,5","38,1","38,6","37,9","576,60K","1,05%"
"02.06.2020","38,1","38,2","38,8","37,8","972,50K","-0,26%"
"01.06.2020","38,2","38,4","38,7","38,0","823,20K","-0,52%"
"29.05.2020","38,4","38,7","38,7","38,3","591,40K","-1,03%"
"28.05.2020","38,8","38,4","39,0","38,4","607,70K","1,31%"
"27.05.2020","38,3","38,4","38,9","38,1","628,50K","-0,26%"
"26.05.2020","38,4","38,6","39,0","38,3","700,40K","-0,52%"
"25.05.2020","38,6","38,1","38,7","37,9","545,90K","1,31%"
"22.05.2020","38,1","38,4","38,4","37,6","484,70K","0,79%"
"21.05.2020","37,8","38,4","38,5","37,6","853,70K","-1,05%"
"20.05.2020","38,2","38,6","38,7","38,1","611,50K","-0,78%"
"19.05.2020","38,5","38,6","38,9","38,3","566,00K","0,00%"
"18.05.2020","38,5","37,6","38,6","37,6","669,80K","2,39%"
"15.05.2020","37,6","37,4","37,9","37,4","652,30K","0,80%"
"14.05.2020","37,3","37,8","38,0","37,0","837,40K","-1,06%"
"13.05.2020","37,7","38,5","39,4","37,6","1,22M","-2,33%"
"12.05.2020","38,6","38,9","38,9","38,4","751,00K","0,52%"
"08.05.2020","38,4","39,0","39,0","38,3","669,60K","-0,26%"
"07.05.2020","38,5","38,3","38,8","38,1","604,00K","0,00%"
"06.05.2020","38,5","38,5","38,8","38,0","638,60K","0,52%"
"05.05.2020","38,3","38,6","38,6","38,0","544,20K","0,26%"
"04.05.2020","38,2","38,8","39,0","37,9","800,10K","-1,55%"
"30.04.2020","38,8","38,9","39,0","38,4","888,00K","0,78%"
"29.04.2020","38,5","38,9","38,9","38,2","523,20K","0,26%"
"28.04.2020","38,4","38,8","38,9","38,2","617,60K","-0,26%"
"27.04.2020","38,5","38,2","38,5","37,8","696,10K","2,67%"
"24.04.2020","37,5","37,9","38,2","37,1","607,10K","-0,79%"
"23.04.2020","37,8","38,1","38,2","37,6","813,10K","-1,05%"
"22.04.2020","38,2","38,2","38,6","37,8","567,30K","0,79%"
"21.04.2020","37,9","38,2","38,6","37,5","1,03M","-0,79%"
"20.04.2020","38,2","38,0","38,5","37,7","663,40K","1,33%"
"17.04.2020","37,7","37,6","38,3","36,7","1,14M","1,07%"
"16.04.2020","37,3","37,3","37,7","36,8","562,60K","0,54%"
"15.04.2020","37,1","36,9","37,4","36,9","1,02M","0,82%"
"14.04.2020","36,8","36,3","37,2","36,3","540,10K","1,66%"
"13.04.2020","36,2","37,4","37,4","36,0","942,20K","-2,69%"
"10.04.2020","37,2","37,0","37,4","36,3","695,60K","0,81%"
"09.04.2020","36,9","37,4","37,4","36,0","943,20K","0,82%"
"08.04.2020","36,6","36,3","36,8","35,9","656,30K","-0,54%"
"07.04.2020","36,8","36,0","37,1","35,9","1,57M","3,37%"
"06.04.2020","35,6","35,1","35,6","34,8","966,40K","4,09%"
"03.04.2020","34,2","34,9","35,2","34,1","801,10K","-1,72%"
"02.04.2020","34,8","35,1","35,7","34,6","771,80K","-1,14%"
"01.04.2020","35,2","36,0","36,0","35,1","710,40K","-4,09%"
"31.03.2020","36,7","37,3","37,5","36,2","815,50K","-1,34%"
"30.03.2020","37,2","36,2","37,2","35,4","903,00K","3,62%"
"27.03.2020","35,9","35,2","36,2","35,2","2,97M","0,28%"
"26.03.2020","35,8","35,1","35,8","34,0","811,10K","3,17%"
"25.03.2020","34,7","34,2","35,2","34,0","1,84M","2,36%"
"24.03.2020","33,9","32,6","33,9","32,6","943,20K","6,27%"
"23.03.2020","31,9","33,3","35,5","31,8","1,65M","-8,60%"
"20.03.2020","34,9","35,0","36,3","34,4","2,30M","0,29%"
"19.03.2020","34,8","35,0","35,0","33,6","840,70K","0,00%"
"18.03.2020","34,8","33,5","34,9","33,0","736,60K","2,96%"
"17.03.2020","33,8","33,2","33,8","32,0","775,20K","1,81%"
"16.03.2020","33,2","33,9","34,8","32,1","955,50K","0,00%"
"13.03.2020","33,2","34,2","35,2","33,1","1,57M","-2,92%"
"12.03.2020","34,2","35,3","35,6","33,3","1,14M","-5,00%"
"11.03.2020","36,0","36,4","36,5","35,7","849,50K","0,84%"
"10.03.2020","35,7","35,6","37,3","34,5","2,31M","-1,65%"
"06.03.2020","36,3","36,5","36,6","35,6","2,54M","-1,09%"
"05.03.2020","36,7","36,3","36,8","36,3","631,80K","1,66%"
"04.03.2020","36,1","36,5","36,5","35,8","1,04M","-1,10%"
"03.03.2020","36,5","36,5","37,5","36,0","1,23M","2,24%"
"02.03.2020","35,7","35,5","36,5","35,0","3,04M","2,59%"
"28.02.2020","34,8","35,6","35,9","34,4","1,51M","-3,06%"
"27.02.2020","35,9","36,9","36,9","35,7","1,43M","-2,97%"
"26.02.2020","37,0","37,5","37,5","36,0","1,24M","-1,33%"
"25.02.2020","37,5","38,0","38,1","36,9","839,40K","-2,34%"
"21.02.2020","38,4","38,5","38,9","38,4","470,00K","-1,29%"
"20.02.2020","38,9","38,7","38,9","38,5","462,10K","0,78%"
"19.02.2020","38,6","38,7","38,7","38,4","288,60K","0,26%"
"18.02.2020","38,5","38,7","38,7","38,3","470,00K","0,00%"
"17.02.2020","38,5","38,4","38,5","38,3","429,10K","0,26%"
"14.02.2020","38,4","38,4","38,5","38,3","577,70K","0,26%"
"13.02.2020","38,3","38,4","38,4","38,1","1,18M","0,52%"
"12.02.2020","38,1","38,4","38,4","37,9","658,30K","0,00%"
"11.02.2020","38,1","38,8","38,8","38,0","1,12M","-0,52%"
"10.02.2020","38,3","38,2","39,0","37,9","850,30K","0,26%"
"07.02.2020","38,2","37,9","38,2","37,8","460,50K","1,06%"
"06.02.2020","37,8","37,6","37,9","37,5","299,30K","1,61%"
"05.02.2020","37,2","37,4","37,5","37,1","627,80K","0,00%"
"04.02.2020","37,2","37,2","37,2","37,0","326,60K","0,27%"
"03.02.2020","37,1","37,2","37,2","36,8","467,70K","0,00%"
"31.01.2020","37,1","37,0","37,4","36,9","720,20K","0,82%"
"30.01.2020","36,8","36,6","36,8","36,4","426,10K","0,27%"
"29.01.2020","36,7","36,8","36,9","36,5","306,80K","0,55%"
"28.01.2020","36,5","36,6","36,6","36,4","478,70K","0,00%"
"27.01.2020","36,5","36,6","36,6","36,0","783,90K","-0,54%"
"24.01.2020","36,7","36,9","36,9","36,5","338,20K","0,27%"
"23.01.2020","36,6","36,8","36,8","36,5","520,30K","-0,54%"
"22.01.2020","36,8","36,7","36,9","36,4","327,30K","0,27%"
"21.01.2020","36,7","36,7","36,7","36,4","512,20K","0,55%"
"20.01.2020","36,5","36,6","36,6","36,4","471,90K","0,00%"
"17.01.2020","36,5","36,7","36,7","36,3","367,50K","0,27%"
"16.01.2020","36,4","36,2","36,4","36,0","344,30K","0,55%"
"15.01.2020","36,2","35,9","36,2","35,9","352,30K","0,56%"
"14.01.2020","36,0","36,0","36,1","35,8","404,30K","0,56%"
"13.01.2020","35,8","35,5","35,9","35,5","467,70K","0,28%"
"10.01.2020","35,7","35,8","36,0","35,6","614,60K","0,00%"
"09.01.2020","35,7","35,5","35,9","35,5","430,70K","0,28%"
"08.01.2020","35,6","35,7","35,8","35,3","212,50K","0,00%"
"06.01.2020","35,6","35,9","35,9","35,5","259,90K","-0,56%"
"03.01.2020","35,8","35,8","35,8","35,5","433,30K","0,85%"
"30.12.2019","35,5","36,1","36,1","35,5","707,70K","-1,11%"
"27.12.2019","35,9","36,0","36,0","35,8","427,60K","0,28%"
"26.12.2019","35,8","35,6","35,9","35,5","195,40K","0,85%"
"25.12.2019","35,5","35,6","35,6","35,3","377,80K","-0,28%"
"24.12.2019","35,6","35,8","36,3","35,5","396,70K","-0,56%"
"23.12.2019","35,8","35,7","35,9","35,7","314,20K","0,28%"
"20.12.2019","35,7","35,8","35,8","35,4","323,00K","0,56%"
"19.12.2019","35,5","35,6","35,6","35,5","283,80K","-0,28%"
"18.12.2019","35,6","36,0","36,0","35,5","313,90K","0,00%"
"17.12.2019","35,6","36,0","36,0","35,5","377,50K","0,28%"
"16.12.2019","35,5","35,6","35,6","35,4","411,30K","0,00%"
"13.12.2019","35,5","35,4","36,0","35,2","319,30K","0,28%"
"12.12.2019","35,4","35,9","35,9","35,2","426,50K","-0,56%"
"11.12.2019","35,6","35,8","35,8","35,4","257,30K","0,56%"
"10.12.2019","35,4","35,7","35,7","35,3","319,30K","-0,56%"
"09.12.2019","35,6","35,6","35,8","35,6","284,50K","0,00%"
"06.12.2019","35,6","35,6","35,6","35,4","197,20K","0,85%"
"05.12.2019","35,3","35,7","35,7","35,3","259,70K","-0,56%"
"04.12.2019","35,5","35,6","35,6","35,1","207,60K","0,85%"
"03.12.2019","35,2","36,0","36,0","35,0","374,00K","-1,12%"
"02.12.2019","35,6","36,1","36,2","35,5","389,10K","-1,39%"
"29.11.2019","36,1","36,0","36,1","35,9","255,90K","0,28%"
"28.11.2019","36,0","36,0","36,0","35,8","148,00K","0,56%"
"27.11.2019","35,8","35,9","35,9","35,8","151,20K","0,28%"
"26.11.2019","35,7","35,8","35,8","35,4","259,70K","0,28%"
"25.11.2019","35,6","35,7","35,7","35,3","198,90K","0,85%"
"22.11.2019","35,3","35,3","35,4","35,2","172,50K","0,28%"
"21.11.2019","35,2","35,5","35,5","35,1","239,30K","-0,85%"
"20.11.2019","35,5","35,3","35,5","35,3","144,20K","0,00%"
"19.11.2019","35,5","35,6","35,7","35,4","199,70K","0,28%"
"18.11.2019","35,4","35,5","35,8","35,3","339,60K","0,28%"
"15.11.2019","35,3","35,2","35,4","35,2","224,60K","0,00%"
"14.11.2019","35,3","35,4","35,4","35,2","174,80K","0,00%"
"13.11.2019","35,3","35,4","35,5","35,2","144,50K","-0,28%"
"12.11.2019","35,4","34,9","35,4","34,9","321,90K","1,14%"
"11.11.2019","35,0","35,2","35,2","34,9","253,30K","0,00%"
"08.11.2019","35,0","34,5","35,1","34,5","237,30K","0,00%"
"07.11.2019","35,0","34,9","35,1","34,9","350,70K","0,29%"
"06.11.2019","34,9","34,8","34,9","34,7","195,40K","0,29%"
"05.11.2019","34,8","34,5","34,8","34,5","225,50K","0,87%"
"01.11.2019","34,5","34,8","34,8","34,5","197,90K","-0,29%"
"31.10.2019","34,6","34,6","34,7","34,5","278,20K","0,29%"
"30.10.2019","34,5","34,5","34,6","34,4","158,00K","0,00%"
"29.10.2019","34,5","34,3","34,6","34,3","152,40K","0,29%"
"28.10.2019","34,4","34,4","34,5","34,3","153,70K","0,29%"
"25.10.2019","34,3","34,1","34,3","34,0","135,70K","0,29%"
"24.10.2019","34,2","34,1","34,3","34,1","265,50K","0,59%"
"23.10.2019","34,0","33,8","34,1","33,8","126,40K","0,00%"
"22.10.2019","34,0","34,3","34,3","33,9","193,40K","0,00%"
"21.10.2019","34,0","34,3","34,3","33,8","155,40K","-0,29%"
"18.10.2019","34,1","34,1","34,2","33,9","123,80K","0,00%"
"17.10.2019","34,1","34,2","34,2","33,9","172,70K","0,00%"
"16.10.2019","34,1","34,4","34,4","34,1","190,30K","-0,58%"
"15.10.2019","34,3","34,1","34,3","34,0","168,30K","0,88%"
"14.10.2019","34,0","34,0","34,1","33,7","162,90K","0,00%"
"11.10.2019","34,0","34,0","34,0","33,6","151,10K","0,59%"
"10.10.2019","33,8","33,6","33,9","33,5","124,90K","0,60%"
"09.10.2019","33,6","33,6","34,1","33,5","151,40K","-0,30%"
"08.10.2019","33,7","34,1","34,1","33,6","139,30K","-0,88%"
"07.10.2019","34,0","33,8","34,1","33,5","145,60K","0,59%"
"04.10.2019","33,8","33,6","33,8","33,4","228,90K","0,90%"
"03.10.2019","33,5","33,8","33,8","33,3","319,30K","0,00%"
"02.10.2019","33,5","34,3","34,5","33,4","255,90K","-2,62%"
"01.10.2019","34,4","34,3","34,7","34,3","236,10K","0,29%"
"30.09.2019","34,3","34,2","34,4","34,0","213,70K","0,88%"
"27.09.2019","34,0","33,9","34,2","33,9","106,00K","0,29%"
"26.09.2019","33,9","33,9","34,2","33,9","172,90K","-0,29%"
"25.09.2019","34,0","33,8","34,1","33,8","146,20K","0,29%"
"24.09.2019","33,9","34,1","34,1","33,9","183,20K","-0,29%"
"23.09.2019","34,0","34,4","34,4","32,7","256,20K","-0,87%"
"20.09.2019","34,3","34,4","34,4","34,1","155,50K","0,00%"
"19.09.2019","34,3","34,2","34,3","34,1","109,90K","0,59%"
"18.09.2019","34,1","34,3","34,5","34,1","205,50K","-0,58%"
"17.09.2019","34,3","34,3","34,4","34,1","149,90K","0,59%"
"16.09.2019","34,1","34,4","34,4","33,8","221,70K","-0,87%"
"13.09.2019","34,4","34,6","34,7","34,4","154,70K","-0,86%"
"12.09.2019","34,7","35,0","35,0","34,6","160,70K","0,00%"
"11.09.2019","34,7","34,7","34,7","34,6","161,80K","0,87%"
"10.09.2019","34,4","34,9","34,9","34,4","227,30K","-0,86%"
"09.09.2019","34,7","34,7","34,9","34,7","160,10K","-0,57%"
"06.09.2019","34,9","35,0","35,0","34,7","169,90K","-0,29%"
"05.09.2019","35,0","34,6","35,0","34,6","230,20K","1,74%"
"04.09.2019","34,4","34,8","34,8","34,4","153,90K","-0,58%"
"03.09.2019","34,6","34,5","34,7","34,5","302,70K","0,29%"
"02.09.2019","34,5","34,6","34,7","34,5","222,20K","-0,29%"
"30.08.2019","34,6","34,4","34,7","34,0","165,10K","0,00%"
"29.08.2019","34,6","34,3","34,7","34,1","146,50K","1,17%"
"28.08.2019","34,2","34,1","34,2","33,8","437,60K","0,29%"
"27.08.2019","34,1","33,7","34,2","33,6","264,30K","1,49%"
"26.08.2019","33,6","33,6","33,8","33,5","151,80K","-0,30%"
"23.08.2019","33,7","34,5","34,5","33,7","195,50K","-0,88%"
"22.08.2019","34,0","34,3","34,3","34,0","171,70K","-0,87%"
"21.08.2019","34,3","34,4","34,4","34,1","216,30K","-0,87%"
"20.08.2019","34,6","34,7","34,9","34,4","256,40K","-0,29%"
"19.08.2019","34,7","34,1","34,8","34,1","314,30K","1,76%"
"16.08.2019","34,1","33,8","34,2","33,6","161,70K","1,79%"
"15.08.2019","33,5","33,4","33,6","33,4","217,70K","0,00%"
"14.08.2019","33,5","34,1","34,1","33,5","250,30K","-0,89%"
"13.08.2019","33,8","33,7","34,1","33,4","194,40K","0,30%"
"12.08.2019","33,7","34,2","34,2","33,7","145,70K","-0,30%"
"09.08.2019","33,8","34,0","34,1","33,7","124,10K","0,00%"
"08.08.2019","33,8","33,2","33,9","33,2","168,00K","1,50%"
"07.08.2019","33,3","33,5","33,5","33,0","166,20K","0,60%"
"06.08.2019","33,1","33,2","33,3","32,7","274,50K","-0,30%"
"05.08.2019","33,2","33,9","34,0","33,1","358,80K","-2,06%"
"02.08.2019","33,9","34,2","34,2","33,6","253,90K","-0,88%"
"01.08.2019","34,2","33,9","34,3","33,8","120,40K","0,59%"
"31.07.2019","34,0","34,2","34,2","33,9","121,60K","-0,29%"
"30.07.2019","34,1","34,1","34,2","33,8","160,50K","0,00%"
"29.07.2019","34,1","34,0","34,3","33,9","154,00K","0,29%"
"26.07.2019","34,0","33,8","34,1","33,8","307,00K","0,59%"
"25.07.2019","33,8","33,8","34,0","33,7","207,60K","0,30%"
"24.07.2019","33,7","33,8","33,8","33,5","125,40K","0,30%"
"23.07.2019","33,6","33,3","33,7","33,3","128,60K","0,60%"
"22.07.2019","33,4","33,5","33,6","33,3","147,00K","-0,30%"
"19.07.2019","33,5","33,4","33,7","33,4","172,90K","0,30%"
"18.07.2019","33,4","33,1","33,6","33,0","82,10K","-0,30%"
"17.07.2019","33,5","33,6","33,7","33,4","142,70K","-0,30%"
"16.07.2019","33,6","33,7","33,7","33,5","278,60K","0,30%"
"15.07.2019","33,5","33,4","33,9","33,4","114,80K","-0,59%"
"12.07.2019","33,7","33,5","33,8","33,5","119,50K","0,60%"
"11.07.2019","33,5","33,5","33,8","33,4","101,60K","0,00%"
"10.07.2019","33,5","33,5","33,9","33,5","256,40K","-0,30%"
"09.07.2019","33,6","33,7","33,7","33,5","96,10K","0,00%"
"08.07.2019","33,6","33,5","34,0","33,5","142,90K","-0,30%"
"05.07.2019","33,7","34,0","34,0","33,5","174,60K","-0,30%"
"04.07.2019","33,8","33,8","33,8","33,7","147,60K","0,30%"
"03.07.2019","33,7","33,5","33,7","33,3","183,30K","1,20%"
"02.07.2019","33,3","33,3","33,4","33,2","135,60K","0,60%"
"01.07.2019","33,1","33,2","33,4","32,8","207,40K","0,91%"
"28.06.2019","32,8","33,0","33,0","32,7","262,70K","0,00%"
"27.06.2019","32,8","33,0","33,0","32,6","120,20K","0,31%"
"26.06.2019","32,7","32,8","32,9","32,5","88,80K","0,00%"
"25.06.2019","32,7","32,8","32,9","32,6","91,40K","-0,61%"
"24.06.2019","32,9","33,3","33,3","32,9","164,00K","-0,60%"
"21.06.2019","33,1","33,2","33,4","33,0","132,60K","0,61%"
"20.06.2019","32,9","33,3","33,3","32,9","220,30K","-0,60%"
"19.06.2019","33,1","33,4","33,5","33,0","128,80K","-0,30%"
"18.06.2019","33,2","32,9","33,5","32,9","133,40K","0,61%"
"17.06.2019","33,0","33,0","33,2","32,9","110,60K","0,00%"
"14.06.2019","33,0","33,1","33,2","32,9","143,90K","0,00%"
"13.06.2019","33,0","33,1","33,2","32,9","123,70K","-0,30%"
"11.06.2019","33,1","33,3","33,3","33,1","143,30K","-0,60%"
"10.06.2019","33,3","33,2","33,4","33,1","170,00K","0,60%"
"07.06.2019","33,1","33,0","33,2","32,8","103,60K","0,91%"
"06.06.2019","32,8","32,8","32,9","32,7","111,20K","0,61%"
"05.06.2019","32,6","32,3","32,7","32,3","163,60K","1,24%"
"04.06.2019","32,2","32,0","32,5","31,7","135,50K","0,63%"
"03.06.2019","32,0","32,0","32,3","31,8","216,80K","0,00%"
"31.05.2019","32,0","32,2","32,2","31,9","157,10K","-0,62%"
"30.05.2019","32,2","32,3","32,3","32,1","147,10K","0,31%"
"29.05.2019","32,1","31,9","32,4","31,9","117,40K","-0,93%"
"28.05.2019","32,4","32,6","32,7","32,3","100,70K","0,00%"
"27.05.2019","32,4","32,6","32,6","32,3","182,50K","0,31%"
"24.05.2019","32,3","32,4","32,6","32,3","121,40K","-0,31%"
"23.05.2019","32,4","32,4","32,6","32,3","132,40K","-0,61%"
"22.05.2019","32,6","32,9","32,9","32,5","99,90K","-0,61%"
"21.05.2019","32,8","32,4","33,0","32,4","131,70K","0,61%"
"20.05.2019","32,6","32,9","32,9","32,5","286,70K","-1,21%"
"17.05.2019","33,0","33,0","33,2","32,7","196,40K","-0,30%"
"16.05.2019","33,1","32,9","33,1","32,4","118,70K","1,53%"
"15.05.2019","32,6","32,9","32,9","32,3","196,90K","-0,91%"
"14.05.2019","32,9","32,9","32,9","32,6","253,50K","0,92%"
"13.05.2019","32,6","33,1","33,2","32,6","428,20K","-0,61%"
"10.05.2019","32,8","33,5","33,5","32,8","136,00K","-1,50%"
"08.05.2019","33,3","33,6","33,6","33,2","260,50K","-0,60%"
"07.05.2019","33,5","33,9","34,1","33,4","202,80K","-0,89%"
"06.05.2019","33,8","33,4","33,9","33,4","441,00K","-0,29%"
"03.05.2019","33,9","33,8","34,0","33,7","150,90K","0,30%"
"02.05.2019","33,8","33,5","34,1","33,5","130,30K","0,60%"
"30.04.2019","33,6","33,8","34,3","33,5","319,30K","-0,30%"
"29.04.2019","33,7","33,9","33,9","33,5","161,60K","0,00%"
"26.04.2019","33,7","33,9","33,9","33,5","80,00K","0,00%"
"25.04.2019","33,7","33,5","33,8","33,4","297,60K","0,90%"
"24.04.2019","33,4","32,9","33,5","32,8","187,40K","0,60%"
"23.04.2019","33,2","33,3","33,3","32,9","167,40K","0,91%"
"22.04.2019","32,9","33,4","33,4","32,8","164,00K","-0,30%"
"19.04.2019","33,0","33,0","33,1","32,9","135,60K","0,00%"
"18.04.2019","33,0","33,2","33,2","32,8","137,90K","0,00%"
"17.04.2019","33,0","33,3","33,3","32,9","140,20K","-0,60%"
"16.04.2019","33,2","33,3","33,3","33,2","142,50K","0,30%"
"15.04.2019","33,1","33,4","33,4","33,1","163,10K","-0,30%"
"12.04.2019","33,2","33,4","33,4","33,1","373,70K","0,30%"
"11.04.2019","33,1","33,3","33,3","33,0","159,70K","0,30%"
"10.04.2019","33,0","33,2","33,2","33,0","167,00K","-0,30%"
"09.04.2019","33,1","33,4","33,4","32,7","134,80K","-0,60%"
"08.04.2019","33,3","33,5","33,5","33,3","246,00K","-0,60%"
"05.04.2019","33,5","33,7","33,7","33,4","292,90K","0,30%"
"04.04.2019","33,4","33,0","33,5","33,0","261,50K","0,00%"
"03.04.2019","33,4","33,4","33,4","33,3","201,70K","0,30%"
"02.04.2019","33,3","33,4","33,4","32,9","267,00K","0,30%"
"01.04.2019","33,2","33,0","33,3","32,9","317,50K","0,61%"
"29.03.2019","33,0","32,5","33,0","32,4","259,50K","1,54%"
"28.03.2019","32,5","32,1","32,6","32,1","133,00K","0,93%"
"27.03.2019","32,2","32,4","32,5","32,2","159,20K","0,00%"
"26.03.2019","32,2","32,1","32,3","31,9","152,80K","0,94%"
"25.03.2019","31,9","32,3","32,3","31,9","213,30K","-1,54%"
"22.03.2019","32,4","32,3","32,5","32,3","202,40K","0,62%"
"21.03.2019","32,2","32,2","32,6","31,8","371,80K","-0,31%"
"20.03.2019","32,3","32,4","32,4","32,2","230,40K","-0,92%"
"19.03.2019","32,6","32,4","32,6","32,4","209,10K","0,62%"
"18.03.2019","32,4","32,7","32,7","32,2","222,30K","-0,61%"
"15.03.2019","32,6","32,7","32,7","32,5","195,70K","-0,31%"
"14.03.2019","32,7","32,8","32,8","32,6","193,10K","0,31%"
"13.03.2019","32,6","32,6","32,7","32,4","136,50K","0,00%"
"12.03.2019","32,6","32,5","32,8","32,5","160,00K","0,31%"
"11.03.2019","32,5","32,4","32,5","32,1","239,20K","0,93%"
"07.03.2019","32,2","32,7","32,7","32,1","260,80K","-0,92%"
"06.03.2019","32,5","32,6","32,7","32,5","237,10K","0,00%"
"05.03.2019","32,5","32,9","32,9","32,5","337,00K","-1,22%"
"04.03.2019","32,9","33,1","33,1","32,7","269,30K","0,92%"
"01.03.2019","32,6","32,5","32,7","32,5","336,00K","0,31%"
"28.02.2019","32,5","32,6","32,6","32,5","137,50K","-0,31%"
"27.02.2019","32,6","32,7","32,7","32,1","207,50K","-0,31%"
"26.02.2019","32,7","32,5","32,7","32,4","189,80K","0,62%"
"25.02.2019","32,5","32,3","32,6","32,3","195,60K","0,62%"
"22.02.2019","32,3","32,6","32,6","32,0","168,10K","0,31%"
"21.02.2019","32,2","32,4","32,7","32,1","256,40K","-0,62%"
"20.02.2019","32,4","32,3","32,7","32,3","152,20K","-0,61%"
"19.02.2019","32,6","32,5","32,7","32,5","164,10K","0,31%"
"18.02.2019","32,5","33,0","33,1","32,5","236,80K","-0,91%"
"15.02.2019","32,8","32,4","32,8","32,2","292,80K","0,61%"
"14.02.2019","32,6","32,2","32,8","32,2","433,50K","1,56%"
"13.02.2019","32,1","31,9","32,1","31,9","255,80K","0,94%"
"12.02.2019","31,8","31,9","31,9","31,7","283,90K","0,63%"
"11.02.2019","31,6","31,5","31,7","31,4","198,30K","0,64%"
"08.02.2019","31,4","31,9","31,9","31,3","206,80K","-0,95%"
"07.02.2019","31,7","31,9","31,9","31,6","241,70K","-0,31%"
"06.02.2019","31,8","31,8","32,2","31,7","224,20K","0,00%"
"05.02.2019","31,8","31,7","31,8","31,6","220,10K","1,27%"
"04.02.2019","31,4","31,6","31,7","31,3","223,80K","-0,63%"
"01.02.2019","31,6","31,5","31,6","31,3","312,50K","0,96%"
"31.01.2019","31,3","31,1","31,3","30,9","274,50K","0,64%"
"30.01.2019","31,1","31,1","31,1","30,9","121,20K","0,32%"
"29.01.2019","31,0","31,0","31,1","30,9","383,40K","0,32%"
"28.01.2019","30,9","31,3","31,7","30,8","227,40K","-0,96%"
"25.01.2019","31,2","30,9","31,2","30,8","220,30K","1,30%"
"24.01.2019","30,8","30,9","30,9","30,7","182,70K","-0,32%"
"23.01.2019","30,9","31,2","31,5","28,0","231,90K","-0,96%"
"22.01.2019","31,2","31,8","31,8","31,1","215,70K","-0,32%"
"21.01.2019","31,3","31,3","31,7","31,2","337,80K","0,32%"
"18.01.2019","31,2","31,0","31,2","31,0","225,00K","0,97%"
"17.01.2019","30,9","30,6","31,0","30,5","233,00K","0,32%"
"16.01.2019","30,8","31,4","31,4","30,8","336,60K","0,00%"
"15.01.2019","30,8","31,0","31,0","30,6","192,20K","0,65%"
"14.01.2019","30,6","30,8","30,8","30,5","215,90K","-0,33%"
